"","site_id","user_id","lake_id","site_name","site_lat","site_lon","username","clinefinder","lake_name","county","latitude","longitude","reachcode","sampling_id","sampling_date","secchi","temperature","substrate","trap","rake","zigzag","notes.x","phyiscal_datum_id","sampling_type","depth","value","notes.y"
"638",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",358,"Temperature",0.1,17.7,""
"639",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",359,"Temperature",1,17.6,""
"640",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",360,"Temperature",1.5,17.4,""
"641",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",361,"Temperature",2,17.2,""
"642",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",362,"Temperature",2.5,17.1,""
"643",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",363,"Temperature",3,15.7,""
"644",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",364,"Temperature",3.5,15.6,""
"645",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",365,"Temperature",4,15.5,""
"646",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",366,"Temperature",4.5,15.4,""
"647",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",367,"Temperature",5,15.3,""
"648",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",368,"Temperature",5.5,15.2,""
"649",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",369,"Temperature",6,15,""
"650",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",370,"Temperature",6.5,14.9,""
"651",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",371,"Temperature",7,14.8,""
"652",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",372,"Temperature",7.5,14.8,""
"653",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",373,"Temperature",8,14.7,""
"654",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",374,"Temperature",8.5,14.7,""
"655",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",375,"Temperature",9,14.3,""
"656",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",376,"Temperature",9.5,13.9,""
"657",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",377,"Temperature",10,13.8,""
"658",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",378,"Temperature",10.5,13.6,""
"659",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",379,"Temperature",11,13.5,""
"660",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,87,2013-06-30,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"",380,"Temperature",11.3,13.5,"bottom, soft mud, ending time 0806 hrs"
"661",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",394,"Temperature",0,17.2,"Air temperature @ 0900 hrs"
"662",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",395,"Temperature",0.1,19,""
"663",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",396,"Temperature",1,19.1,""
"664",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",397,"Temperature",1.5,19.1,""
"665",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",398,"Temperature",2,19.1,""
"666",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",399,"Temperature",2.5,19.1,""
"667",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",400,"Temperature",3,19.1,""
"668",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",401,"Temperature",3.5,19.1,""
"669",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",402,"Temperature",4,19.1,""
"670",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",403,"Temperature",4.5,19.1,""
"671",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",404,"Temperature",5,19.1,""
"672",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",405,"Temperature",5.5,19.1,""
"673",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",406,"Temperature",6,19.1,""
"674",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",407,"Temperature",6.5,19.1,""
"675",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",408,"Temperature",7,19.1,""
"676",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",409,"Temperature",7.5,19,""
"677",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",410,"Temperature",8,19,""
"678",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",411,"Temperature",8.5,19,""
"679",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",412,"Temperature",9,19,""
"680",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",413,"Temperature",9.5,19,""
"681",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",414,"Temperature",10,19,""
"682",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",415,"Temperature",10.5,18.9,""
"683",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",416,"Temperature",11,18.9,""
"684",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,89,2013-08-22,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Typical mountain weather - windy, then rain, then clearing and dead calm! I thought I saw a Corbicula shell in the shallows, so I worked hard to retrieve it, only to find it was an old Pepsi bottle cap. I removed it from the lake. Huckleberries still taste better than blueberries. Some berries are shriveling on the bush, lack of moisture or late in season? Resort owners report rumor of a snow-machine lost on the lake last winter, but no oil slick. If it was down there, one could see it with a secchi depth of 11.1 meters.",417,"Temperature",11.5,18.9,"bottom, soft mud, ending time 1014 hrs"
"685",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",442,"Temperature",0,1.9,"Air temperature 1.9C at 1140 hrs, profile start time 1313 hrs"
"686",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",443,"Temperature",0.1,7.2,""
"687",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",444,"Temperature",1,7.2,"also 7.2C on ascent"
"688",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",445,"Temperature",1.5,7.2,""
"689",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",446,"Temperature",2,7.2,""
"690",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",447,"Temperature",2.5,7.2,""
"691",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",448,"Temperature",3,7.2,""
"692",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",449,"Temperature",3.5,7.2,"also 7.2C on ascent"
"693",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",450,"Temperature",4,7.2,""
"694",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",451,"Temperature",4.5,7.2,""
"695",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",452,"Temperature",5,7.2,""
"696",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",453,"Temperature",5.5,7.2,""
"697",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",454,"Temperature",6,7.2,"Also 7.2C on ascent"
"698",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",455,"Temperature",6.5,7.2,""
"699",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",456,"Temperature",7,7.2,""
"700",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",457,"Temperature",7.5,7.2,""
"701",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",458,"Temperature",8,7.2,""
"702",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",459,"Temperature",8.5,7.2,""
"703",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",460,"Temperature",9,7.2,""
"704",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",461,"Temperature",9.5,7.2,""
"705",61,43,35,"OLA-2, deep",44.80843,-121.78849,"SteveWille","CF0016","Olallie Lake","Jefferson",44.80672,-121.786,17070306002036,92,2013-10-28,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Did I mention my hands are cold! Steady wind from the east.
",462,"Temperature",10,7.2,""
